S000002849	YDR441C	APT2	Adenine PhosphoribosylTransferase	adenine phosphoribosyltransferase APT2	Potential adenine phosphoribosyltransferase	S. cerevisiae	ORF
S000002851	YDR443C	SSN2	Suppressor of SNf1	MED13|NUT8|RYE3|SCA1|SRB9|SSX5|UME2	Subunit of the RNA polymerase II mediator complex	S. cerevisiae	ORF
S000002852	YDR444W	""	""	putative hydrolase	Putative hydrolase acting on ester bonds	S. cerevisiae	ORF
S000002854	YDR446W	ECM11	ExtraCellular Mutant	""	Meiosis-specific protein	S. cerevisiae	ORF
S000002855	YDR447C	RPS17B	Ribosomal Protein of the Small subunit	eS17|ribosomal 40S subunit protein S17B|rp51B|RP51B|RPL51B|S17B|S17e	Ribosomal protein 51 (rp51) of the small (40s) subunit	S. cerevisiae	ORF
S000002856	YDR448W	ADA2	transcriptional ADAptor	chromatin-binding transcription regulator ADA2|SWI8	Transcription coactivator	S. cerevisiae	ORF
S000002857	YDR449C	UTP6	U Three Protein	snoRNA-binding rRNA-processing protein UTP6	Nucleolar protein	S. cerevisiae	ORF
S000002858	YDR450W	RPS18A	Ribosomal Protein of the Small subunit	ribosomal 40S subunit protein S18A|S13|S18A|uS13	Protein component of the small (40S) ribosomal subunit	S. cerevisiae	ORF
S000002859	YDR451C	YHP1	Yeast Homeo-Protein	""	Homeobox transcriptional repressor	S. cerevisiae	ORF
S000002860	YDR452W	PPN1	""	endopolyphosphatase|PHM5	Dual endo- and exopolyphosphatase with a role in phosphate metabolism	S. cerevisiae	ORF
S000002861	YDR453C	TSA2	Thiol-Specific Antioxidant	cTPxII|thioredoxin peroxidase TSA2	Stress inducible cytoplasmic thioredoxin peroxidase	S. cerevisiae	ORF
S000002862	YDR454C	GUK1	GUanylate Kinase	BRA3|guanylate kinase|PUR5	Guanylate kinase	S. cerevisiae	ORF
S000002864	YDR456W	NHX1	Na+/H+ eXchanger	bifunctional K:H/Na:H antiporter NHX1|NHA2|VPL27|VPS44	Na+/H+ and K+/H+ exchanger	S. cerevisiae	ORF
S000002865	YDR457W	TOM1	Temperature dependent Organization in Mitotic nucleus or Trigger Of Mitosis	E3 ubiquitin-protein ligase TOM1	E3 ubiquitin ligase of the hect-domain class	S. cerevisiae	ORF
S000002866	YDR458C	HEH2	Helix-Extension-Helix domain	""	Inner nuclear membrane (INM) protein	S. cerevisiae	ORF
S000002867	YDR459C	PFA5	Protein Fatty Acyltransferase	palmitoyltransferase PFA5	Palmitoyltransferase with autoacylation activity	S. cerevisiae	ORF
S000002868	YDR460W	TFB3	Transcription Factor B subunit 3	RIG2|TFIIH/NER complex subunit TFB3	Subunit of TFIIH and nucleotide excision repair factor 3 complexes	S. cerevisiae	ORF
S000002869	YDR461W	MFA1	Mating Factor A	mating pheromone a	Mating pheromone a-factor	S. cerevisiae	ORF
S000002870	YDR462W	MRPL28	Mitochondrial Ribosomal Protein, Large subunit	mitochondrial 54S ribosomal protein YmL28|mL40|YmL28	Mitochondrial ribosomal protein of the large subunit	S. cerevisiae	ORF
S000002871	YDR463W	STP1	Species-specific tRNA Processing	BAP1|SSY2	Transcription factor	S. cerevisiae	ORF
S000002872	YDR464W	SPP41	Suppressor of PrP4	""	Protein of unknown function	S. cerevisiae	ORF
S000002873	YDR465C	RMT2	aRginine MeThyltransferase	protein-arginine N5-methyltransferase	Arginine N5 methyltransferase	S. cerevisiae	ORF
S000002874	YDR466W	PKH3	Pkb-activating Kinase Homolog	protein kinase PKH3	Protein kinase with similarity to mammalian PDK1 and yeast Pkh1p/Phk2p	S. cerevisiae	ORF
S000002876	YDR468C	TLG1	T-snare affecting a Late Golgi compartment	""	Essential t-SNARE that mediates fusion of vesicles with the late Golgi	S. cerevisiae	ORF
S000002877	YDR469W	SDC1	Set1c, homolog of Dpy30 from C.elegans	CPS25|SAF19	Subunit of the COMPASS (Set1C) complex	S. cerevisiae	ORF
S000002878	YDR470C	UGO1	UGO (Japanese for fusion)	""	Outer membrane component of the mitochondrial fusion machinery	S. cerevisiae	ORF
S000002879	YDR471W	RPL27B	Ribosomal Protein of the Large subunit	eL27|L27B|L27e|ribosomal 60S subunit protein L27B	Ribosomal 60S subunit protein L27B	S. cerevisiae	ORF
S000002880	YDR472W	TRS31	TRapp Subunit	TRAPP subunit TRS31	Core component of transport protein particle (TRAPP) complexes I-III	S. cerevisiae	ORF
S000002881	YDR473C	PRP3	Pre-mRNA Processing	RNA3|U4/U6-U5 snRNP complex subunit PRP3	Splicing factor	S. cerevisiae	ORF
S000002882	YDR474C	""	""	""	Merged open reading frame	S. cerevisiae	ORF
S000002883	YDR475C	JIP4	Jumonji domain Interacting Protein	YDR474C	Protein of unknown function	S. cerevisiae	ORF
S000002884	YDR476C	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000002885	YDR477W	SNF1	Sucrose NonFermenting	AMP-activated serine/threonine-protein kinase catalytic subunit SNF1|CAT1|CCR1|GLC2|HAF3|PAS14	AMP-activated S/T protein kinase	S. cerevisiae	ORF
S000002886	YDR478W	SNM1	Suppressor of Nuclear Mitochondrial endoribonuclease	""	Ribonuclease MRP complex subunit	S. cerevisiae	ORF
S000002887	YDR479C	PEX29	PEroXisome related	""	ER-resident protein involved in peroxisomal biogenesis	S. cerevisiae	ORF
S000002888	YDR480W	DIG2	Down-regulator of Invasive Growth	RST2	MAP kinase-responsive inhibitor of the Ste12p transcription factor	S. cerevisiae	ORF
S000002889	YDR481C	PHO8	PHOsphate metabolism	alkaline phosphatase PHO8|phoH	Repressible vacuolar alkaline phosphatase	S. cerevisiae	ORF
S000002890	YDR482C	CWC21	Complexed With Cef1p	U2-type spliceosomal complex subunit CWC21	Protein involved in RNA splicing by the spliceosome	S. cerevisiae	ORF
S000002891	YDR483W	KRE2	Killer toxin REsistant	alpha-1,2-mannosyltransferase KRE2|MNT1	Alpha1,2-mannosyltransferase of the Golgi	S. cerevisiae	ORF
S000002892	YDR484W	VPS52	Vacuolar Protein Sorting	SAC2	Component of the GARP (Golgi-associated retrograde protein) complex	S. cerevisiae	ORF
S000002893	YDR485C	VPS72	Vacuolar Protein Sorting	SWC2	Htz1p-binding component of the SWR1 complex	S. cerevisiae	ORF
S000002894	YDR486C	VPS60	Vacuolar Protein Sorting	CHM5|MOS10	Protein involved in late endosome to vacuole transport	S. cerevisiae	ORF
S000002895	YDR487C	RIB3	RIBoflavin biosynthesis	3,4-dihydroxy-2-butanone-4-phosphate synthase RIB3	3,4-dihydroxy-2-butanone-4-phosphate synthase (DHBP synthase)	S. cerevisiae	ORF
S000002896	YDR488C	PAC11	Perish in the Absence of CIN8	dynein intermediate chain	Dynein intermediate chain, microtubule motor protein	S. cerevisiae	ORF
S000002897	YDR489W	SLD5	Synthetic Lethality with Dpb11-1	CDC105|DNA replication protein SLD5	Subunit of the GINS complex (Sld5p, Psf1p, Psf2p, Psf3p)	S. cerevisiae	ORF
S000002898	YDR490C	PKH1	Pkb-activating Kinase Homolog	serine/threonine protein kinase PKH1	Serine/threonine protein kinase	S. cerevisiae	ORF
S000002900	YDR492W	IZH1	Implicated in Zinc Homeostasis	PAQR-type receptor	Membrane protein involved in zinc ion homeostasis	S. cerevisiae	ORF
S000002901	YDR493W	MZM1	Mitochondrial Zinc Maintenance	AIM8|FMP36	Protein required for assembly of the cytochrome bc(1) complex	S. cerevisiae	ORF
S000002902	YDR494W	RSM28	Ribosomal Small subunit of Mitochondria	mitochondrial 37S ribosomal protein RSM28|mS46	Mitochondrial ribosomal protein of the small subunit	S. cerevisiae	ORF
S000002903	YDR495C	VPS3	Vacuolar Protein Sorting	CORVET complex subunit VPS3|PEP6|VPL3|VPT17	Component of CORVET membrane tethering complex	S. cerevisiae	ORF
S000002904	YDR496C	PUF6	PUmilio-homology domain Family	""	Pumilio-homology domain protein	S. cerevisiae	ORF
S000002905	YDR497C	ITR1	myo-Inositol TRansporter	myo-inositol transporter ITR1	Myo-inositol transporter	S. cerevisiae	ORF
S000002906	YDR498C	SEC20	SECretory	""	Membrane glycoprotein v-SNARE	S. cerevisiae	ORF
S000002907	YDR499W	LCD1	Lethal, Checkpoint-defective, DNA damage sensitive	DDC2|PIE1	Essential protein required for the DNA integrity checkpoint pathways	S. cerevisiae	ORF
S000002908	YDR500C	RPL37B	Ribosomal Protein of the Large subunit	eL37|L37B|L37e|L43|ribosomal 60S subunit protein L37B|YL35	Ribosomal 60S subunit protein L37B	S. cerevisiae	ORF
S000002909	YDR501W	PLM2	PLasmid Maintenance	""	Putative transcription factor, contains Forkhead Associated domain	S. cerevisiae	ORF
S000002910	YDR502C	SAM2	S-AdenosylMethionine requiring	ETH2|methionine adenosyltransferase SAM2	S-adenosylmethionine synthetase	S. cerevisiae	ORF
S000002911	YDR503C	LPP1	Lipid Phosphate Phosphatase	phosphatidate phosphatase LPP1	Lipid phosphate phosphatase	S. cerevisiae	ORF
S000002912	YDR504C	SPG3	Stationary Phase Gene	""	Protein required for high temperature survival during stationary phase	S. cerevisiae	ORF
S000002913	YDR505C	PSP1	Polymerase SuPpressor	GIN5|[PSP1+]	Asn and gln rich protein of unknown function	S. cerevisiae	ORF
S000002914	YDR506C	GMC1	Grand Meiotic recombination Cluster	putative oxidoreductase	Protein involved in meiotic progression	S. cerevisiae	ORF
S000002915	YDR507C	GIN4	Growth Inhibitory	ERC47|protein kinase GIN4	Protein kinase involved in bud growth and assembly of the septin ring	S. cerevisiae	ORF
S000002916	YDR508C	GNP1	GlutamiNe Permease	glutamine permease GNP1	Broad specificity amino acid permease	S. cerevisiae	ORF
S000002918	YDR510W	SMT3	Suppressor of Mif Two	SUMO family protein SMT3	Ubiquitin-like protein of the SUMO family	S. cerevisiae	ORF
S000002919	YDR511W	SDH7	Succinate DeHydrogenase	ACN9	Mitochondrial protein involved in assembly of succinate dehydrogenase	S. cerevisiae	ORF
S000002920	YDR512C	EMI1	Early Meiotic Induction	""	Non-essential protein of unknown function	S. cerevisiae	ORF
S000002921	YDR513W	GRX2	GlutaRedoXin	dithiol glutaredoxin GRX2|TTR1	Cytoplasmic glutaredoxin	S. cerevisiae	ORF
S000002922	YDR514C	""	""	""	Protein of unknown function that localizes to mitochondria	S. cerevisiae	ORF
S000002923	YDR515W	SLF1	SuLFide production	SRO99	RNA binding protein that associates with polysomes	S. cerevisiae	ORF
S000002924	YDR516C	EMI2	Early Meiotic Induction	putative glucokinase	Non-essential protein of unknown function	S. cerevisiae	ORF
S000002925	YDR517W	GRH1	GRasp65 (Golgi reassembly stacking protein of 65kD) Homolog	""	Acetylated cis-Golgi protein, homolog of human GRASP65	S. cerevisiae	ORF
S000002926	YDR518W	EUG1	ER protein Unnecessary for Growth	protein disulfide isomerase EUG1	Protein disulfide isomerase of the endoplasmic reticulum lumen	S. cerevisiae	ORF
S000002927	YDR519W	FPR2	FKBP Proline Rotamase	FKB2|peptidylprolyl isomerase family protein FPR2	Membrane-bound peptidyl-prolyl cis-trans isomerase (PPIase)	S. cerevisiae	ORF
S000002928	YDR520C	URC2	URacil Catabolism	RRT4	Putative Zn(II)2Cys6 motif containing transcription factor	S. cerevisiae	ORF
S000002929	YDR521W	""	""	""	Dubious ORF that overlaps YDR520C	S. cerevisiae	ORF
S000002930	YDR522C	SPS2	SPorulation Specific	""	Protein expressed during sporulation	S. cerevisiae	ORF
S000002931	YDR523C	SPS1	SPorulation Specific	putative serine/threonine protein kinase SPS1	STE20-family GCKIII protein kinase	S. cerevisiae	ORF
S000002932	YDR524C	AGE1	Arf Gap with Effector function(s)	GTPase-activating protein AGE1|SAT1	ADP-ribosylation factor (ARF) GTPase activating protein (GAP) effector	S. cerevisiae	ORF
S000002933	YDR525W	API2	APIcal	""	Putative protein of unknown function	S. cerevisiae	ORF
S000002935	YDR527W	RBA50	RNA polymerase II (B) Associated protein	""	Protein involved in transcription	S. cerevisiae	ORF
S000002936	YDR528W	HLR1	Homolog of LRe1	""	Protein involved in regulation of cell wall composition and integrity	S. cerevisiae	ORF
S000002937	YDR529C	QCR7	ubiQuinol-cytochrome C oxidoReductase	COR4|CRO1|ubiquinol--cytochrome-c reductase subunit 7|UCR7	Subunit 7 of ubiquinol cytochrome-c reductase (Complex III)	S. cerevisiae	ORF
S000002938	YDR530C	APA2	AP4A phosphorylase	bifunctional AP-4-A phosphorylase/ADP sulfurylase	Diadenosine 5',5'''-P1,P4-tetraphosphate phosphorylase II	S. cerevisiae	ORF
S000002939	YDR531W	CAB1	Coenzyme A Biosynthesis	pantothenate kinase	Pantothenate kinase, ATP:D-pantothenate 4'-phosphotransferase	S. cerevisiae	ORF
S000002940	YDR532C	KRE28	""	""	Subunit of a kinetochore-microtubule binding complex	S. cerevisiae	ORF
S000002941	YDR533C	HSP31	Heat-Shock Protein	glutathione-independent methylglyoxalase	Methylglyoxalase that converts methylglyoxal to D-lactate	S. cerevisiae	ORF
S000002942	YDR534C	FIT1	Facilitator of Iron Transport	""	Mannoprotein that is incorporated into the cell wall	S. cerevisiae	ORF
S000002944	YDR536W	STL1	Sugar Transporter-Like protein	glucose-inactivated glycerol proton symporter STL1	Glycerol proton symporter of the plasma membrane	S. cerevisiae	ORF
S000002946	YDR538W	PAD1	Phenylacrylic Acid Decarboxylase	phenylacrylic acid decarboxylase PAD1|POF1	Phenylacrylic acid decarboxylase	S. cerevisiae	ORF
S000002947	YDR539W	FDC1	Ferulic acid DeCarboxylase	putative phenylacrylic acid decarboxylase FDC1	Ferulic acid decarboxylase	S. cerevisiae	ORF
S000002948	YDR540C	IRC4	Increased Recombination Centers	""	Protein similar to bacterial secreted DfsB proteins	S. cerevisiae	ORF
S000002949	YDR541C	""	""	carbonyl reductase (NADPH-dependent)	Aldehyde reductase	S. cerevisiae	ORF
S000002950	YDR542W	PAU10	seriPAUperin	seripauperin PAU10	Protein of unknown function	S. cerevisiae	ORF
S000002954	YEL059C-A	SOM1	SOrting Mitochondrial	""	Subunit of the mitochondrial inner membrane peptidase (IMP)	S. cerevisiae	ORF
S000002955	YEL076C-A	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000002957	YER007C-A	TMA20	Translation Machinery Associated	RBF20|translation machinery-associated protein 20	Protein of unknown function that associates with ribosomes	S. cerevisiae	ORF
S000002958	YER060W-A	FCY22	FluoroCYtosine resistance	purine-cytosine permease	Putative purine-cytosine permease	S. cerevisiae	ORF
S000002960	YER093C-A	AIM11	Altered Inheritance rate of Mitochondria	GEP8	Protein of unknown function	S. cerevisiae	ORF
S000002965	YFL017W-A	SMX2	""	mRNA splicing protein SMX2|SmG|Sm G|SNP2|YFL018W-A	Core Sm protein Sm G	S. cerevisiae	ORF
S000002968	YFR024C-A	LSB3	Las Seventeen Binding protein	YFR024C	Protein containing a C-terminal SH3 domain	S. cerevisiae	ORF
S000002969	YGL001C	ERG26	ERGosterol biosynthesis	sterol-4-alpha-carboxylate 3-dehydrogenase (decarboxylating)	C-3 sterol dehydrogenase	S. cerevisiae	ORF
S000002970	YGL002W	ERP6	Emp24p/Erv25p Related Protein	""	Member of the p24 family involved in ER to Golgi transport	S. cerevisiae	ORF
S000002971	YGL003C	CDH1	CDC20 Homolog	HCT1	Activator of anaphase-promoting complex/cyclosome (APC/C)	S. cerevisiae	ORF
S000002972	YGL004C	RPN14	Regulatory Particle Non-ATPase	""	Evolutionarily conserved 19S regulatory particle assembly-chaperone	S. cerevisiae	ORF
S000002973	YGL005C	COG7	Conserved Oligomeric Golgi complex	COD5|Golgi transport complex subunit COG7	Component of the conserved oligomeric Golgi complex	S. cerevisiae	ORF
S000002974	YGL006W	PMC1	Plasma Membrane Calcium	calcium-transporting ATPase PMC1	Vacuolar Ca2+ ATPase involved in depleting cytosol of Ca2+ ions	S. cerevisiae	ORF
S000002975	YGL007W	BRP1	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000002976	YGL008C	PMA1	Plasma Membrane ATPase	H(+)-exporting P2-type ATPase PMA1|KTI10	Plasma membrane P2-type H+-ATPase	S. cerevisiae	ORF
S000002977	YGL009C	LEU1	LEUcine biosynthesis	3-isopropylmalate dehydratase LEU1	Isopropylmalate isomerase	S. cerevisiae	ORF
S000002978	YGL010W	MPO1	Metabolism of PHS to Odd-numbered fatty acids	""	Dioxygenase that catalyzes alpha-oxygenation of 2-hydroxy fatty acids	S. cerevisiae	ORF
S000002979	YGL011C	SCL1	Suppressor of Crl3 ts Lethality	PRC2|proteasome core particle subunit alpha 1	Alpha 1 subunit of the 20S proteasome	S. cerevisiae	ORF
S000002980	YGL012W	ERG4	ERGosterol biosynthesis	delta(24(24(1)))-sterol reductase	C-24(28) sterol reductase	S. cerevisiae	ORF
S000002981	YGL013C	PDR1	Pleiotropic Drug Resistance	AMY1|ANT1|BOR2|CYH3|drug-responsive transcription factor PDR1|NRA2|SMR2|TIL1|TPE1|TPE3	Transcription factor that regulates the pleiotropic drug response	S. cerevisiae	ORF
S000002982	YGL014W	PUF4	PUmilio-homology domain Family	YGL023	Member of the PUF protein family	S. cerevisiae	ORF
S000002983	YGL015C	BIL2	Bud6-interacting ligand 2	""	Formin inhibitor	S. cerevisiae	ORF
S000002984	YGL016W	KAP122	KAryoPherin	PDR6	Karyopherin beta	S. cerevisiae	ORF
S000002985	YGL017W	ATE1	Arginyl-tRNA-protein transfErase	arginyltransferase	Arginyl-tRNA-protein transferase	S. cerevisiae	ORF
S000002986	YGL018C	JAC1	J-type Accessory Chaperone	J-type chaperone JAC1	Specialized J-protein that functions in Fe-S cluster biogenesis	S. cerevisiae	ORF
S000002987	YGL019W	CKB1	Casein Kinase Beta subunit	casein kinase 2 regulatory subunit CKB1	Beta regulatory subunit of casein kinase 2 (CK2)	S. cerevisiae	ORF
S000002988	YGL020C	GET1	Guided Entry of Tail-anchored proteins	GET complex subunit GET1|MDM39	Subunit of the GET complex	S. cerevisiae	ORF
S000002989	YGL021W	ALK1	""	protein kinase ALK1	Atypical protein kinase	S. cerevisiae	ORF
S000002990	YGL022W	STT3	STaurosporine and Temperature sensitive	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3	Catalytic subunit of the oligosaccharyltransferase complex of the ER l	S. cerevisiae	ORF
S000002991	YGL023C	PIB2	PhosphatidylInositol(3)-phosphate Binding	""	PhosphatidylInositol(3)-phosphate binding protein, activates TORC1	S. cerevisiae	ORF
S000002993	YGL025C	PGD1	PolyGlutamine Domain	HRS1|MED3	Subunit of the RNA polymerase II mediator complex	S. cerevisiae	ORF
S000002994	YGL026C	TRP5	TRyPtophan	tryptophan synthase TRP5	Tryptophan synthase	S. cerevisiae	ORF
S000002995	YGL027C	CWH41	Calcofluor White Hypersensitive	DER7|GLS1|mannosyl-oligosaccharide glucosidase	Processing alpha glucosidase I	S. cerevisiae	ORF
S000002996	YGL028C	SCW11	Soluble Cell Wall protein	putative glucan endo-1,3-beta-D-glucosidase	Cell wall protein with similarity to glucanases	S. cerevisiae	ORF
S000002997	YGL029W	CGR1	Coiled-coil Growth-Regulated	""	Protein involved in nucleolar integrity and processing of pre-rRNA	S. cerevisiae	ORF
S000002998	YGL030W	RPL30	Ribosomal Protein of the Large subunit	eL30|L30|L30e|L32|ribosomal 60S subunit protein L30|rp73|YL38	Ribosomal 60S subunit protein L30	S. cerevisiae	ORF
S000002999	YGL031C	RPL24A	Ribosomal Protein of the Large subunit	eL24|L24A|L24e|L30A|ribosomal 60S subunit protein L24A|rp29|RPL30A|YL21	Ribosomal 60S subunit protein L24A	S. cerevisiae	ORF
S000003000	YGL032C	AGA2	a-AGglutinin	""	Adhesion subunit of a-agglutinin of a-cells	S. cerevisiae	ORF
S000003001	YGL033W	HOP2	HOmologous Pairing	""	Meiosis-specific protein that localizes to chromosomes	S. cerevisiae	ORF
S000003002	YGL034C	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000003003	YGL035C	MIG1	Multicopy Inhibitor of GAL gene expression	CAT4|SSN1|TDS22|transcription factor MIG1	Transcription factor involved in glucose repression	S. cerevisiae	ORF
S000003004	YGL036W	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000003005	YGL037C	PNC1	Pyrazinamidase and NiCotinamidase	nicotinamidase	Nicotinamidase that converts nicotinamide to nicotinic acid	S. cerevisiae	ORF
S000003006	YGL038C	OCH1	Outer CHain elongation	initiation-specific alpha-1,6-mannosyltransferase|LDB12|NGD29	Mannosyltransferase of the cis-Golgi apparatus	S. cerevisiae	ORF
S000003007	YGL039W	""	""	carbonyl reductase (NADPH-dependent)	Aldehyde reductase	S. cerevisiae	ORF
S000003008	YGL040C	HEM2	HEMe biosynthesis	OLE4|porphobilinogen synthase HEM2|SLU1	Aminolevulinate dehydratase	S. cerevisiae	ORF
